Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
16554,VAMP,,59,1,82,4,0.395222,0.414719,1265.351207,0.000132,0,0.537113,919,0.055998
16555,VEDA,,15,1,27,5,0.380278,0.397532,316.217596,0.00005,0,0.761905,80,0.02323
16556,",""KLIGGER/SEN. EUGENE",,5,2,5,5,0.348513,0.374097,296.393569,0.00003,0,0,0,0.015688
16557,",""VAMP",,5,2,10,5,0.335433,0.358855,482.884162,0.000032,0,0,0,0.008831
16558,",""VEDA",,3,2,7,5,0.320795,0.34035,61.782559,0.000024,0,0,0,0.005165
16559,"DEKKER, GENERAL LYLE",,10,1,12,5,0.374104,0.390156,26.040669,0.000037,0,0.977778,44,0.017614
16560,",""DEKKER, GENERAL LYLE",,2,2,2,5,0.30799,0.323158,12.869748,0.000021,0,0,0,0.00262
16561,"MARTIN, ASHLEY",,47,8,105,4,0.388153,0.406624,421.803151,0.000109,0,0.641998,694,0.06542
16562,",""MARTIN, ASHLEY",,5,6,11,5,0.34224,0.366619,326.448297,0.000029,0,0,0,0.013094
16563,",""SAURON/DR. KARL LYKO",,9,6,22,5,0.364147,0.390829,1218.720289,0.000042,0,0,0,0.021161
16564,KRUEGER,,31,8,65,4,0.38526,0.402928,240.51782,0.000078,0,0.797849,371,0.048293
16565,ARNSTROM,,21,8,35,4,0.381361,0.398474,133.346715,0.000058,0,0.919048,193,0.042472
16566,AVIA,,52,8,120,4,0.384862,0.403303,753.238831,0.000123,0,0.547511,726,0.061642
16567,",""KRUEGER",,4,6,4,5,0.327303,0.348418,104.884888,0.000026,0,0,0,0.009789
16568,",""ARNSTROM",,3,6,3,5,0.325761,0.346342,78.760647,0.000023,0,0,0,0.008027
16569,",""AVIA",,4,6,25,5,0.327303,0.348418,104.884888,0.000026,0,0,0,0.009789
16570,",""MR. LUCK II/PHILIP G",,2,2,2,5,0.32376,0.344225,8.185553,0.00002,0,0,0,0.006482
16571,MR. LUCK II/PHILIP G,,16,13,17,4,0.389893,0.407758,476.698413,0.000051,0,0.675,81,0.030137
16572,",""NHU'ABDAR",,1,6,1,5,0.30935,0.324857,0,0.000017,0,0,0,0.002776
16573,NHU'ABDAR,,14,8,17,4,0.366242,0.380776,133.472724,0.000045,0,0.912088,83,0.024903
16574,DELUGE,,16,8,26,5,0.363412,0.377222,16.886581,0.000044,0,0.966667,116,0.033951
16575,",""DELUGE",,3,6,5,5,0.325761,0.346342,78.760647,0.000023,0,0,0,0.008027
16576,M'KUMBA,,15,8,15,4,0.368974,0.384096,115.311134,0.000046,0,0.942857,99,0.028954
16577,LINAK,,11,8,11,5,0.350173,0.360346,0,0.000036,0,1,55,0.017917
16578,SAKAA,,12,8,12,4,0.360513,0.373791,18.310046,0.000039,0,0.984848,65,0.020862
16579,",""LINAK",,2,6,2,5,0.318826,0.337489,37.185118,0.00002,0,0,0,0.005252
16580,",""SAKAA",,1,6,1,5,0.304708,0.318704,0,0.000017,0,0,0,0.002296
16581,AGED GENGHIS,,25,5,40,5,0.354658,0.368297,382.683479,0.000077,0,0.49,147,0.016963
16582,RAMA KALIPH,,14,5,18,5,0.349142,0.360474,27.27516,0.000047,0,0.648352,59,0.010771
16583,",""AGED GENGHIS",,2,5,5,5,0.31742,0.335858,30.055635,0.000021,0,0,0,0.004919
16584,",""RAMA KALIPH",,1,5,2,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
16585,NAMORA/AQUARIA NAUTI,,37,13,46,5,0.352657,0.364483,948.341725,0.000098,0,0.411411,274,0.019234
16586,",""IKTHON",,3,2,3,5,0.34224,0.366897,127.09574,0.000024,0,0,0,0.010004
16587,",""DORMA [ATLANTEAN]",,5,2,9,5,0.35274,0.378903,341.784682,0.00003,0,0,0,0.014422
16588,",""CHANG, DR. PHILLIP",,4,10,4,5,0.317237,0.33621,170.109501,0.000028,0,0,0,0.005206
16589,RINGER/ANTHONY TONY,,49,1,49,5,0.360102,0.373714,95968.164744,0.000298,0,0.103741,122,0.02381
16590,",""RINGER/ANTHONY TONY",,2,2,2,5,0.313531,0.33067,40.851914,0.000021,0,0,0,0.003768
16591,",""KANE, MARCY/KAINA",,3,2,5,5,0.316823,0.334901,67.689773,0.000024,0,0,0,0.005042
16592,TOY,,28,10,33,4,0.36596,0.380552,452.200697,0.000075,0,0.462963,175,0.027914
16593,"BALE, EMERSON",,40,2,63,4,0.42108,0.440041,1949.451205,0.000103,0,0.525641,410,0.069955
16594,",""WILL O' THE WISP/JAC",,2,10,3,6,0.276479,0.283796,4.564329,0.000021,0,0,0,0.000444
16595,ENFORCER/DELAZNY,,45,6,56,5,0.371998,0.388326,1227.269893,0.000112,0,0.377778,374,0.036872
16596,"COWEN, ELAINE",,12,5,33,5,0.356219,0.369885,61.153693,0.000044,0,0.772727,51,0.009289
16597,BUTTONS,,10,5,16,5,0.351139,0.365348,20.639546,0.000039,0,0.822222,37,0.007448
16598,",""CLEMSON, MIKE",,3,2,3,5,0.332707,0.355473,38.195363,0.000023,0,0,0,0.008127
16599,",""CARPENTER, LARRY",,4,2,7,5,0.342352,0.36708,162.703381,0.000027,0,0,0,0.010956
16600,",""BLANDING, HALEY",,2,6,2,5,0.306057,0.320684,18.839316,0.000021,0,0,0,0.00284
16601,",""BLANDING, ANDREW",,2,6,2,5,0.306057,0.320684,18.839316,0.000021,0,0,0,0.00284
16602,",""BLANDING, MRS.",,1,6,1,6,0.27631,0.284018,0,0.000018,0,0,0,0.000544
16603,"BLANDING, MRS.",,3,6,3,5,0.304744,0.318832,20874,0.000066,0,0.333333,1,0.002384
16604,"BLANDING, HALEY",,2,6,2,6,0.233576,0.239595,0,0.000058,0,1,1,0.000098
16605,"BLANDING, ANDREW",,2,6,2,6,0.233576,0.239595,0,0.000058,0,1,1,0.000098
16606,"MENGOCHAUZERAUS, GRI",,22,13,24,5,0.345845,0.354894,643.534713,0.000069,0,0.701299,162,0.010005
16607,"MENGOCHAUZERAUS, STA",,21,13,25,5,0.344124,0.352483,580.655762,0.000066,0,0.733333,154,0.009464
16608,"STEPHANAPOULUS, COSM",,17,13,20,4,0.35999,0.373375,104.745205,0.000054,0,0.904412,123,0.014999
16609,FIREBALLS/JACK FARLE,,35,13,41,4,0.367713,0.383298,850.784522,0.000095,0,0.660504,393,0.024916
16610,"ELLENTHORPE, MARIAH",,18,13,21,4,0.361424,0.375243,173.637198,0.000057,0,0.869281,133,0.017183
16611,TANTE MATTIE,,46,13,81,4,0.358729,0.372194,4650.868659,0.000123,0,0.566184,586,0.022862
16612,",""MENGOCHAUZERAUS, GRI",,2,6,3,5,0.300247,0.312888,123.802926,0.000023,0,0,0,0.001935
16613,",""MENGOCHAUZERAUS, STA",,3,6,4,5,0.301505,0.314727,167.045377,0.000027,0,0,0,0.002479
16614,",""STEPHANAPOULUS, COSM",,2,6,3,5,0.310925,0.327188,16.554193,0.00002,0,0,0,0.004078
16615,",""FIREBALLS/JACK FARLE",,1,6,2,5,0.300221,0.312808,0,0.000018,0,0,0,0.001885
16616,",""ELLENTHORPE, MARIAH",,1,6,2,5,0.300221,0.312808,0,0.000018,0,0,0,0.001885
16617,",""X-CUTIONER/CARL DENT",,2,6,3,5,0.302834,0.316429,28.294504,0.000021,0,0,0,0.00266
16618,"CONOWAY, SEKMEHT",,25,13,32,4,0.36205,0.376281,3921.844126,0.000081,0,0.656667,197,0.018213
16619,"ANUBAR, ANWAR",,19,13,23,4,0.361975,0.375994,441.552927,0.000062,0,0.818713,140,0.017674
16620,"LEBEAU, JEAN-LUC",,50,13,73,4,0.366924,0.382923,5546.581232,0.000139,0,0.459592,563,0.026738
16621,",""BOUDREAUX, BELLA DON",,5,6,11,5,0.330379,0.352361,356.065133,0.000031,0,0,0,0.008903
16622,",""COURIER/JACOB GAVIN",,3,6,6,5,0.311686,0.32829,34.979206,0.000024,0,0,0,0.004622
16623,BRES,,22,2,31,5,0.374131,0.390187,215.161377,0.000062,0,0.683983,158,0.031328
16624,",""SOLARR",,5,2,5,5,0.356877,0.38338,368.688698,0.00003,0,0,0,0.014024
16625,",""BEREET",,18,2,37,5,0.396047,0.42224,3698.70711,0.000069,0,0,0,0.043727
16626,"MASON, WANDA",,24,2,35,4,0.383012,0.400461,457.735866,0.000068,0,0.717391,198,0.034191
16627,ISBISA/DR. SANDERSON,,20,10,21,4,0.382956,0.40027,8.932405,0.000054,0,0.931579,177,0.032854
16628,",""MASON, WANDA",,4,6,4,5,0.355394,0.381735,291.784451,0.000027,0,0,0,0.011577
16629,",""ISBISA/DR. SANDERSON",,3,6,3,5,0.343875,0.368803,120.4216,0.000024,0,0,0,0.008272
16630,"VINYL, MILO",,4,2,4,5,0.339502,0.346563,0,0.000025,0,1,6,0.003897
16631,SCALEFACE/,,10,2,14,5,0.341021,0.348726,0.11841,0.000039,0,0.977778,44,0.005482
16632,BLACK TALON II/SAMUE,,38,2,56,4,0.397828,0.416858,4412.824058,0.000101,0,0.455192,320,0.0568
16633,GARTH,,12,2,16,5,0.341322,0.349213,8.001253,0.000045,0,0.742424,49,0.006176
16634,KEEPER OF THE COMICS,,9,2,9,5,0.340999,0.348662,0,0.000036,0,1,36,0.00534
16635,"RIDGE, CHRISTINA DEV",,9,2,9,5,0.340843,0.348327,0,0.000035,0,1,36,0.005402
16636,VENUS/APHRODITE/VICT,,60,4,81,4,0.399548,0.419421,14689.012545,0.000158,0,0.424294,751,0.071603
16637,EROS,,22,2,27,4,0.377132,0.393852,619.835084,0.000063,0,0.562771,130,0.032995
16638,",""SMYTHE, SPENCER",,3,10,5,5,0.307255,0.323556,47.268851,0.000026,0,0,0,0.003325
16639,",""CLAYTON, KATRINKA JA",,1,10,1,6,0.28511,0.294818,0,0.000018,0,0,0,0.000832
16640,"SMYTHE, SPENCER",,26,10,57,4,0.359185,0.372346,64.699545,0.00007,0,0.747692,243,0.023563
16641,"CLAYTON, KATRINKA JA",,8,10,9,5,0.350514,0.360437,0.440206,0.000032,0,0.892857,25,0.008102
16642,"ARCHER, ULYSSES SAMS",,16,2,67,5,0.349586,0.359551,64.294341,0.000055,0,0.675,81,0.00942
16643,",""MANH, COY TRANH",,3,6,3,5,0.329868,0.351748,99.721418,0.000024,0,0,0,0.006522
16644,"MANH, COY TRANH",,17,8,18,4,0.38706,0.404716,34.669956,0.000049,0,0.904412,123,0.03427
16645,"BUKOWSKI, BUCK",,11,2,13,5,0.359556,0.372156,139.294919,0.000037,0,0.618182,34,0.015818
16646,THERMO/DR. WALTER MI,,9,10,11,5,0.352633,0.363271,0,0.000031,0,1,36,0.01278
16647,HEMINGWAY,,45,8,65,4,0.383575,0.401475,1343.725787,0.000108,0,0.671717,665,0.053234
16648,FEVER PITCH/,,23,8,25,5,0.337788,0.34632,17.093351,0.000064,0,0.893281,226,0.011895
16649,VESSEL,,42,8,63,4,0.366435,0.381486,612.7331,0.000098,0,0.656214,565,0.045554
16650,MEMBRAIN/,,23,8,33,5,0.337788,0.34632,17.093351,0.000064,0,0.893281,226,0.011895
16651,GAIA,,58,8,151,5,0.344374,0.355149,494.714406,0.000136,0,0.483364,799,0.021396
16652,",""HEMINGWAY",,6,6,6,5,0.331323,0.353512,273.137857,0.000034,0,0,0,0.010533
16653,",""BRAWN, TRISTAN",,1,6,1,6,0.288474,0.297369,0,0.000018,0,0,0,0.000776
16654,",""FEVER PITCH/",,1,6,1,6,0.288474,0.297369,0,0.000018,0,0,0,0.000776
16655,",""VESSEL",,6,6,12,5,0.332569,0.355125,269.212696,0.000033,0,0,0,0.010353
16656,WRAP,,19,8,19,4,0.347885,0.35907,38.250439,0.00005,0,0.976608,167,0.014335
16657,",""ST. CROIX, CLAUDETTE",,1,6,1,5,0.30935,0.324857,0,0.000017,0,0,0,0.002776
16658,",""ST. CROIX, NICOLE",,2,6,2,5,0.310916,0.326966,2.557183,0.00002,0,0,0,0.003658
16659,SORROW/,,8,5,12,5,0.324404,0.329237,0,0.000038,0,1,28,0.002543
16660,ADVERSARY,,48,8,128,4,0.377186,0.394546,244.378365,0.000105,0,0.764184,862,0.060408
16661,",""O'BREEN, GLORIANNA",,3,2,5,5,0.330056,0.35224,341.473364,0.000027,0,0,0,0.006453
16662,CROSSBOW,,6,10,10,5,0.341758,0.349077,0,0.000027,0,1,15,0.006478
16663,ICONOCLAST,,7,7,7,4,0.371706,0.386986,0,0.000029,0,1,21,0.02035
16664,"CHAPMAN, DEVIN",,15,7,15,4,0.363893,0.377894,0,0.000045,0,1,105,0.024498
16665,"AGUIRRE, ISOBEL",,21,7,30,4,0.364452,0.37874,5.162366,0.000059,0,0.828571,174,0.028081
16666,"CLAY, GORDON",,21,7,28,4,0.364452,0.37874,5.162366,0.000059,0,0.828571,174,0.028081
16667,"POLOMBO, CATHY",,15,7,15,4,0.363893,0.377894,0,0.000045,0,1,105,0.024498
16668,",""AGUIRRE, ISOBEL",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
16669,",""CLAY, GORDON",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
16670,EXALT,,12,7,12,4,0.361524,0.374892,0,0.000044,0,1,66,0.018321
16671,"STARR, AARON",,12,7,12,4,0.361524,0.374892,0,0.000044,0,1,66,0.018321
16672,"LEVESSEUR, LARENT",,12,7,12,4,0.361524,0.374892,0,0.000044,0,1,66,0.018321
16673,"DUBOIS, HERVE",,12,7,12,4,0.361524,0.374892,0,0.000044,0,1,66,0.018321
16674,",""B'ARR",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
16675,",""STEM",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
16676,RINGTOSS,,65,8,158,4,0.402506,0.422103,908.316,0.000136,0,0.707212,1471,0.08154
16677,YAP,,60,8,113,4,0.39156,0.410368,297.04442,0.000124,0,0.749718,1327,0.077649
16678,BODYBAG,,64,8,166,4,0.391634,0.410576,612.227904,0.000132,0,0.709821,1431,0.078249
16679,THUG,,66,8,167,4,0.405571,0.425256,1052.847323,0.000139,0,0.702098,1506,0.083869
16680,GATECRASHER,,60,8,118,4,0.39156,0.410368,297.04442,0.000124,0,0.749718,1327,0.077649
16681,CHINA DOLL,,66,8,165,4,0.409228,0.42892,1370.995549,0.000139,0,0.700233,1502,0.084357
16682,WAXWORK,,65,8,164,4,0.402506,0.422103,908.316,0.000136,0,0.707212,1471,0.08154
16683,HARD BOILED HENWY,,43,8,62,4,0.392311,0.411158,320.06898,0.000096,0,0.797342,720,0.055841
16684,NUMBERS,,61,8,136,4,0.401979,0.421432,761.553525,0.000129,0,0.740437,1355,0.07764
16685,SCATTERBRAIN,,66,8,172,4,0.405571,0.425256,1052.847323,0.000139,0,0.702098,1506,0.083869
16686,JOYBOY,,69,8,148,4,0.407678,0.427475,1923.028263,0.000146,0,0.644075,1511,0.084807
16687,FERRO2,,67,8,176,4,0.409613,0.429343,1339.895662,0.000142,0,0.691995,1530,0.086919
16688,",""RINGTOSS",,5,6,9,5,0.347874,0.373474,307.572715,0.00003,0,0,0,0.013727
16689,",""YAP",,5,7,8,5,0.347874,0.373474,307.572715,0.00003,0,0,0,0.013727
16690,",""BODYBAG",,5,6,11,5,0.347874,0.373474,307.572715,0.00003,0,0,0,0.013727
16691,",""THUG",,4,6,7,5,0.344669,0.369786,230.992054,0.000027,0,0,0,0.011389
16692,",""GATECRASHER",,5,7,8,5,0.347874,0.373474,307.572715,0.00003,0,0,0,0.013727
16693,",""CHINA DOLL",,3,6,5,5,0.325476,0.346596,44.828997,0.000023,0,0,0,0.007593
16694,",""WAXWORK",,5,6,9,5,0.347874,0.373474,307.572715,0.00003,0,0,0,0.013727
16695,",""HARD BOILED HENWY",,4,5,4,5,0.344669,0.369786,230.992054,0.000027,0,0,0,0.011389
16696,",""NUMBERS",,4,6,6,5,0.336254,0.359999,141.633463,0.000026,0,0,0,0.010422
16697,",""SCATTERBRAIN",,3,6,6,5,0.332632,0.355521,91.623767,0.000024,0,0,0,0.008084
16698,"CHUNG, LAO WEI",,23,8,23,4,0.385758,0.403591,171.2167,0.000059,0,0.936759,237,0.033045
16699,",""JOYBOY",,4,6,9,5,0.340776,0.365068,221.714845,0.000027,0,0,0,0.010664
16700,",""FERRO2",,2,6,5,5,0.321052,0.340617,42.193621,0.000021,0,0,0,0.005022
16701,"GRAY, SGT.",,14,7,14,4,0.364045,0.378014,0,0.000044,0,1,91,0.022967
16702,"REISZ, RAY",,14,7,14,4,0.364045,0.378014,0,0.000044,0,1,91,0.022967
16703,GULADKIN,,14,7,14,4,0.381696,0.398546,0,0.000043,0,1,91,0.026984
16704,"CONAN, NEAL",,38,8,48,4,0.406029,0.424865,561.486202,0.000089,0,0.72973,513,0.063661
16705,UTGARD-LOKI,,22,4,30,5,0.363475,0.377185,0.538218,0.000053,0,0.943723,218,0.037086
16706,STRIKER,,4,2,5,5,0.342948,0.351121,0,0.000032,0,1,6,0.004856
16707,SLAUGHTER,,4,2,4,5,0.342948,0.351121,0,0.000032,0,1,6,0.004856
16708,SUNDANCE,,4,2,5,5,0.342948,0.351121,0,0.000032,0,1,6,0.004856
16709,",""CHESNEY, SANFORD",,6,2,6,5,0.353182,0.379557,335.556771,0.000033,0,0,0,0.018634
16710,",""ULTIMATOR/",,5,2,5,5,0.349821,0.375877,230.667631,0.00003,0,0,0,0.016089
16711,"CHESNEY, SANFORD",,20,1,20,5,0.372343,0.387943,0,0.000051,0,1,190,0.038745
16712,ULTIMATOR/,,21,1,21,5,0.382199,0.399456,9.99615,0.000054,0,0.990476,208,0.04128
16713,",""DIRT NAP",,2,6,3,5,0.319822,0.338747,19.943944,0.000022,0,0,0,0.003599
16714,",""EXPEDITER II/ZOE CUL",,3,6,7,5,0.326453,0.347457,57.229054,0.000025,0,0,0,0.006555
16715,",""GENESIS/TYLER DAYSPR",,2,6,4,5,0.330589,0.352701,78.498322,0.000021,0,0,0,0.005966
16716,",""HURRICANE III",,2,6,6,5,0.326433,0.347393,20.323825,0.000021,0,0,0,0.006473
16717,TOPSPIN/DARREN MITCH,,44,1,82,5,0.360289,0.373701,149.35095,0.000097,0,0.680761,644,0.033261
16718,"FONTREAUX, GUY",,13,1,13,5,0.331713,0.340207,2.140663,0.00004,0,0.974359,76,0.006474
16719,"STERMAN, ANDREA ANDI",,80,1,159,4,0.400729,0.421193,5247.006797,0.000179,0,0.448418,1417,0.079027
16720,GOLDFIRE/AMEIKO SABU,,45,1,85,5,0.363121,0.377333,160.369246,0.0001,0,0.685859,679,0.034186
16721,",""TOPSPIN/DARREN MITCH",,2,2,7,6,0.296117,0.308192,2.6991,0.00002,0,0,0,0.002247
16722,",""STERMAN, ANDREA ANDI",,8,2,19,5,0.35761,0.384363,709.144187,0.000039,0,0,0,0.021928
16723,",""IRON CROSS/HELMUT GR",,2,2,5,6,0.296117,0.308192,2.6991,0.00002,0,0,0,0.002247
16724,"MARTINEZ, LINETTE",,20,10,32,5,0.340166,0.347944,1.790375,0.000058,0,0.884211,168,0.006647
16725,THOUSAND,,5,10,8,5,0.350962,0.361012,0,0.000027,0,1,10,0.008876
16726,"PATTON, JESS",,5,10,6,5,0.350962,0.361012,0,0.000027,0,1,10,0.008876
16727,",""QUEEN KNORDA/NORA QU",,5,2,9,5,0.355128,0.381529,420.647727,0.000031,0,0,0,0.016448
16728,",""BLACK KNIGHT V STATU",,7,2,22,5,0.354056,0.380444,470.103882,0.000036,0,0,0,0.021468
16729,SHALLA BAL,,3,7,4,5,0.33497,0.340885,0.191183,0.00002,0,0.666667,2,0.003968
16730,",""LOBO, EDUARDO",,2,10,7,5,0.302755,0.317403,22.801049,0.000022,0,0,0,0.002069
16731,",""TOLLIVER, REV. JACKS",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
16732,THANE ECTOR,,35,2,85,4,0.398344,0.417385,387.225928,0.000084,0,0.830252,494,0.060837
16733,NAKKA,,22,2,34,4,0.397101,0.415661,307.646512,0.000061,0,0.935065,216,0.045884
16734,FOOL,,36,2,82,4,0.399962,0.419109,532.235674,0.000087,0,0.812698,512,0.063372
16735,SYBYL DORN,,35,2,84,4,0.398344,0.417385,387.225928,0.000084,0,0.830252,494,0.060837
16736,",""BUSH, GEORGE",,5,2,7,5,0.362226,0.389111,474.050358,0.00003,0,0,0,0.017039
16737,",""NAKKA",,2,2,2,5,0.331987,0.354499,19.09235,0.000021,0,0,0,0.007175
16738,",""FOOL",,4,2,8,5,0.340532,0.364925,117.451743,0.000027,0,0,0,0.012133
16739,",""THANE ECTOR",,5,2,7,5,0.344215,0.369188,191.563182,0.00003,0,0,0,0.014678
16740,",""SYBYL DORN",,5,2,6,5,0.344215,0.369188,191.563182,0.00003,0,0,0,0.014678
16741,",""KAMIKAZE",,4,6,5,5,0.327365,0.348241,222.637084,0.000028,0,0,0,0.00625
16742,",""OLAR",,2,2,2,5,0.317006,0.335321,13.62334,0.00002,0,0,0,0.004883
16743,OLAR,,18,2,18,4,0.39036,0.408285,67.689709,0.000051,0,0.980392,150,0.039439
16744,NEZARR,,106,4,148,4,0.422238,0.443034,4681.759645,0.000213,0,0.469721,2614,0.128464
16745,ONEG,,90,4,105,4,0.413721,0.434437,2474.122134,0.000182,0,0.546567,2189,0.117041
16746,",""NEZARR",,6,2,7,5,0.352979,0.379222,365.630739,0.000033,0,0,0,0.0185
16747,",""ONEG",,6,2,8,5,0.354044,0.380436,381.267983,0.000033,0,0,0,0.019681
16748,EQUILIBRIUS,,32,8,40,4,0.400284,0.419197,901.395963,0.00008,0,0.768145,381,0.055552
16749,",""EXPEDITER/JOHN WRAIT",,2,6,4,5,0.330589,0.352701,78.498322,0.000021,0,0,0,0.005966
16750,",""SILVER FOX II/ZORA D",,3,6,5,5,0.333653,0.356433,164.529707,0.000025,0,0,0,0.007851
16751,SILVER FOX II/ZORA D,,19,8,36,4,0.368115,0.383194,276.359027,0.000059,0,0.719298,123,0.022802
16752,"CASSADA, ROSA",,51,10,66,4,0.402026,0.421672,1010.083586,0.000121,0,0.630588,804,0.061425
16753,"CASSADA, ROBERTO",,41,10,47,4,0.39909,0.418335,629.767782,0.000099,0,0.721951,592,0.053618
16754,"CASSADA, MICHAEL",,41,10,50,4,0.39909,0.418335,629.767782,0.000099,0,0.721951,592,0.053618
16755,"CASSADA, CARLOS",,42,10,50,4,0.399227,0.418511,759.45178,0.000103,0,0.704994,607,0.053904
16756,"LOBO, CARLOS",,32,10,56,4,0.362465,0.376529,19.17612,0.00008,0,0.933468,463,0.025958
16757,",""LOBO, CARLOS",,2,10,5,5,0.302755,0.317403,22.801049,0.000022,0,0,0,0.002069
16758,",""MONGOOSE",,2,10,2,5,0.320333,0.339954,109.109187,0.000022,0,0,0,0.004402
16759,ATOM SMASHER II/,,9,2,11,5,0.350408,0.364708,5.170279,0.000035,0,0.888889,32,0.007889
16760,"GAUNT, OFFICER KIM",,21,4,30,4,0.358371,0.371436,409.079734,0.000069,0,0.657143,138,0.013947
16761,"PRAZNIKI, SYLVIA",,17,4,21,5,0.344829,0.35346,12.336721,0.000057,0,0.772059,105,0.010695
16762,"NICHOLS, LORNA",,4,4,4,5,0.355189,0.366312,0,0.000024,0,1,6,0.009143
16763,",""INAZUMA",,1,2,1,5,0.322271,0.342324,0,0.000018,0,0,0,0.003755
16764,"TAKAHASHI, REI",,10,2,10,5,0.351304,0.365761,0,0.00004,0,1,45,0.007802
16765,UNICORN II/,,7,1,7,5,0.325132,0.330325,0,0.000028,0,1,21,0.003753
16766,NIMROD III,,14,8,16,5,0.342094,0.350383,1.140647,0.000041,0,0.934066,85,0.013332
16767,"STRONG, MARTIN HENRY",,14,8,16,5,0.341993,0.350255,29.237722,0.000044,0,0.835165,76,0.01409
16768,"HIDALGO, DETECTIVE J",,20,8,30,5,0.352336,0.363371,9.032242,0.000051,0,0.847368,161,0.019799
16769,"GUTHRIE, JOSH",,28,8,30,4,0.364528,0.379091,141.382478,0.000071,0,0.714286,270,0.026282
16770,GAR-TOOM,,5,4,5,5,0.324576,0.330961,0,0.000023,0,1,10,0.004907
16771,",""MASQUE",,4,6,12,5,0.338863,0.363047,217.428135,0.000027,0,0,0,0.011115
16772,",""ARCADE/",,8,6,16,5,0.359383,0.385891,1639.06307,0.00004,0,0,0,0.019741
16773,"PETRIE, JUDGE RICHAR",,10,8,10,4,0.361124,0.37498,0,0.000034,0,1,45,0.01416
16774,SENTINELS,,125,8,217,4,0.45167,0.468699,10872.695923,0.00027,0,0.397419,3080,0.164525
16775,"MULDOON, TEXAS JACK",,11,1,18,4,0.371481,0.386539,115.945944,0.000039,0,0.836364,46,0.019326
16776,",""BALE, EMERSON",,4,6,5,5,0.345296,0.370585,194.362327,0.000027,0,0,0,0.011743
16777,",""EQUINOX/TERRY SORENS",,1,2,1,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
16778,EQUINOX/TERRY SORENS,,13,10,15,4,0.386329,0.403894,44.578757,0.000041,0,0.730769,57,0.028897
16779,",""BANCROFT, MARTINE",,3,10,10,5,0.316823,0.334821,113.234844,0.000025,0,0,0,0.00417
16780,"BREWER, DR. MELINDA",,4,3,5,5,0.340787,0.347966,0.539815,0.000023,0,0.833333,5,0.005133
16781,TERROR II,,29,10,45,4,0.384324,0.401954,11501.202556,0.000096,0,0.480296,195,0.025808
16782,IKARYS,,8,7,8,5,0.33125,0.337052,0,0.00003,0,1,28,0.010164
16783,ARVAK,,8,7,8,5,0.33125,0.337052,0,0.00003,0,1,28,0.010164
16784,JASON II,,33,8,44,5,0.354116,0.366089,46.226707,0.000072,0,0.829545,438,0.034431
16785,"P'KRRD, CAPTAIN",,15,7,15,5,0.352907,0.363949,0,0.000041,0,1,105,0.024428
16786,SHAKATI,,33,8,52,5,0.354116,0.366089,46.226707,0.000072,0,0.829545,438,0.034431
16787,G'ANYM,,33,8,50,5,0.354116,0.366089,46.226707,0.000072,0,0.829545,438,0.034431
16788,ASTRA,,90,8,167,4,0.391252,0.411406,866.57824,0.000175,0,0.597753,2394,0.110344
16789,DELPHOS,,27,8,31,5,0.33468,0.341787,0.412572,0.000061,0,0.97151,341,0.020533
16790,HOBGOBLIN,,90,8,139,4,0.419287,0.439785,2427.769352,0.000183,0,0.654182,2620,0.136636
16791,QUASAR II,,78,8,132,4,0.403175,0.423612,928.901147,0.000157,0,0.679987,2042,0.100213
16792,FANG II,,56,8,81,4,0.381194,0.399903,413.367842,0.000116,0,0.752597,1159,0.061941
16793,TITAN,,109,8,169,4,0.41706,0.437933,2926.813543,0.000217,0,0.562181,3309,0.143448
16794,ESON II,,26,8,26,5,0.334594,0.341628,0,0.000059,0,1,325,0.019851
16795,MENTOR II,,81,8,126,4,0.403549,0.424107,2599.948482,0.000167,0,0.583333,1890,0.093418
16796,"TRASK, RAYMOND",,10,10,11,4,0.363298,0.37708,96.955608,0.000038,0,0.822222,37,0.012968
16797,",""TRASK, RAYMOND",,2,5,2,5,0.324142,0.344805,164.544728,0.000022,0,0,0,0.00461
16798,",""BLACK TALON II/SAMUE",,3,2,5,5,0.336775,0.360438,45.486122,0.000024,0,0,0,0.010694
16799,",""CHAMPION/TRYCO SLATT",,2,7,11,5,0.316228,0.333986,13.960188,0.000021,0,0,0,0.00357
16800,CHAMPION/TRYCO SLATT,,59,7,110,4,0.432741,0.451041,2268.868464,0.000134,0,0.694331,1188,0.110685
16801,ADORA,,56,3,87,4,0.401083,0.42081,3279.781438,0.000132,0,0.374026,576,0.0628
16802,STAR THIEF III/DITMI,,32,3,43,5,0.358605,0.372703,230.01731,0.000077,0,0.667339,331,0.031039
16803,NOVA 0:0,,9,3,9,5,0.339524,0.347128,0,0.00003,0,1,36,0.011517
